symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
GME,2019-12-11 00:00:00+00:00,5.53,5.81,5.18,5.25,19479947,5.53,5.81,5.18,5.25,19479947,0.0,1.0
GME,2019-12-12 00:00:00+00:00,5.58,5.7096,5.41,5.46,6387274,5.58,5.7096,5.41,5.46,6387274,0.0,1.0
GME,2019-12-13 00:00:00+00:00,5.45,5.62,5.235,5.47,5439042,5.45,5.62,5.235,5.47,5439042,0.0,1.0
GME,2019-12-16 00:00:00+00:00,5.5,5.59,5.39,5.39,4406903,5.5,5.59,5.39,5.39,4406903,0.0,1.0
GME,2019-12-17 00:00:00+00:00,6.06,6.08,5.49,5.5,4141359,6.06,6.08,5.49,5.5,4141359,0.0,1.0
GME,2019-12-18 00:00:00+00:00,6.16,6.27,5.93,6.06,5264106,6.16,6.27,5.93,6.06,5264106,0.0,1.0
GME,2019-12-19 00:00:00+00:00,6.06,6.24,6.025,6.21,4451979,6.06,6.24,6.025,6.21,4451979,0.0,1.0
GME,2019-12-20 00:00:00+00:00,5.99,6.22,5.96,6.06,5471105,5.99,6.22,5.96,6.06,5471105,0.0,1.0
GME,2019-12-23 00:00:00+00:00,5.61,6.07,5.54,6.05,6282684,5.61,6.07,5.54,6.05,6282684,0.0,1.0
GME,2019-12-24 00:00:00+00:00,5.44,5.67,5.44,5.65,3395510,5.44,5.67,5.44,5.65,3395510,0.0,1.0
GME,2019-12-26 00:00:00+00:00,5.4,5.51,5.245,5.47,4264398,5.4,5.51,5.245,5.47,4264398,0.0,1.0
GME,2019-12-27 00:00:00+00:00,5.9,5.98,5.39,5.42,11041284,5.9,5.98,5.39,5.42,11041284,0.0,1.0
GME,2019-12-30 00:00:00+00:00,6.13,6.245,5.76,5.88,4482098,6.13,6.245,5.76,5.88,4482098,0.0,1.0
GME,2019-12-31 00:00:00+00:00,6.08,6.39,5.99,6.08,4322610,6.08,6.39,5.99,6.08,4322610,0.0,1.0
GME,2020-01-02 00:00:00+00:00,6.31,6.47,6.07,6.14,4453598,6.31,6.47,6.07,6.14,4453598,0.0,1.0
GME,2020-01-03 00:00:00+00:00,5.88,6.25,5.835,6.21,3543933,5.88,6.25,5.835,6.21,3543933,0.0,1.0
GME,2020-01-06 00:00:00+00:00,5.85,5.91,5.6,5.8,3394774,5.85,5.91,5.6,5.8,3394774,0.0,1.0
GME,2020-01-07 00:00:00+00:00,5.52,5.8282,5.44,5.77,5230265,5.52,5.8282,5.44,5.77,5230265,0.0,1.0
GME,2020-01-08 00:00:00+00:00,5.72,5.85,5.41,5.49,5629442,5.72,5.85,5.41,5.49,5629442,0.0,1.0
GME,2020-01-09 00:00:00+00:00,5.55,5.82,5.48,5.82,2642956,5.55,5.82,5.48,5.82,2642956,0.0,1.0
GME,2020-01-10 00:00:00+00:00,5.43,5.6,5.38,5.56,2781412,5.43,5.6,5.38,5.56,2781412,0.0,1.0
GME,2020-01-13 00:00:00+00:00,5.43,5.61,5.33,5.43,3623258,5.43,5.61,5.33,5.43,3623258,0.0,1.0
GME,2020-01-14 00:00:00+00:00,4.71,5.0,4.53,4.78,12561322,4.71,5.0,4.53,4.78,12561322,0.0,1.0
GME,2020-01-15 00:00:00+00:00,4.61,4.73,4.55,4.66,4981055,4.61,4.73,4.55,4.66,4981055,0.0,1.0
GME,2020-01-16 00:00:00+00:00,4.62,4.71,4.52,4.61,4287059,4.62,4.71,4.52,4.61,4287059,0.0,1.0
GME,2020-01-17 00:00:00+00:00,4.75,4.75,4.51,4.58,4016024,4.75,4.75,4.51,4.58,4016024,0.0,1.0
GME,2020-01-21 00:00:00+00:00,4.59,4.75,4.55,4.75,3532137,4.59,4.75,4.55,4.75,3532137,0.0,1.0
GME,2020-01-22 00:00:00+00:00,4.56,4.64,4.46,4.55,2627486,4.56,4.64,4.46,4.55,2627486,0.0,1.0
GME,2020-01-23 00:00:00+00:00,4.62,4.64,4.46,4.55,1880214,4.62,4.64,4.46,4.55,1880214,0.0,1.0
GME,2020-01-24 00:00:00+00:00,4.32,4.64,4.25,4.64,4163550,4.32,4.64,4.25,4.64,4163550,0.0,1.0
GME,2020-01-27 00:00:00+00:00,4.28,4.35,4.16,4.2,2122503,4.28,4.35,4.16,4.2,2122503,0.0,1.0
GME,2020-01-28 00:00:00+00:00,4.21,4.3,4.18,4.3,2143884,4.21,4.3,4.18,4.3,2143884,0.0,1.0
GME,2020-01-29 00:00:00+00:00,4.13,4.315,4.13,4.22,1552543,4.13,4.315,4.13,4.22,1552543,0.0,1.0
GME,2020-01-30 00:00:00+00:00,3.93,4.12,3.88,4.1,3005533,3.93,4.12,3.88,4.1,3005533,0.0,1.0
GME,2020-01-31 00:00:00+00:00,3.84,3.94,3.83,3.91,2891679,3.84,3.94,3.83,3.91,2891679,0.0,1.0
GME,2020-02-03 00:00:00+00:00,3.95,3.98,3.85,3.88,2025562,3.95,3.98,3.85,3.88,2025562,0.0,1.0
GME,2020-02-04 00:00:00+00:00,4.07,4.25,3.97,4.03,3563060,4.07,4.25,3.97,4.03,3563060,0.0,1.0
GME,2020-02-05 00:00:00+00:00,4.18,4.41,4.14,4.15,2641722,4.18,4.41,4.14,4.15,2641722,0.0,1.0
GME,2020-02-06 00:00:00+00:00,4.14,4.3,4.135,4.2,1510303,4.14,4.3,4.135,4.2,1510303,0.0,1.0
GME,2020-02-07 00:00:00+00:00,3.81,4.13,3.77,4.11,2739253,3.81,4.13,3.77,4.11,2739253,0.0,1.0
GME,2020-02-10 00:00:00+00:00,3.94,4.1,3.74,3.85,2777038,3.94,4.1,3.74,3.85,2777038,0.0,1.0
GME,2020-02-11 00:00:00+00:00,4.02,4.24,3.95,3.98,3415023,4.02,4.24,3.95,3.98,3415023,0.0,1.0
GME,2020-02-12 00:00:00+00:00,4.19,4.51,4.07,4.13,4817504,4.19,4.51,4.07,4.13,4817504,0.0,1.0
GME,2020-02-13 00:00:00+00:00,4.11,4.26,4.07,4.12,2081693,4.11,4.26,4.07,4.12,2081693,0.0,1.0
GME,2020-02-14 00:00:00+00:00,4.02,4.19,4.02,4.11,1582660,4.02,4.19,4.02,4.11,1582660,0.0,1.0
GME,2020-02-18 00:00:00+00:00,4.06,4.08,3.96,4.01,1467612,4.06,4.08,3.96,4.01,1467612,0.0,1.0
GME,2020-02-19 00:00:00+00:00,4.15,4.27,3.915,4.06,2593091,4.15,4.27,3.915,4.06,2593091,0.0,1.0
GME,2020-02-20 00:00:00+00:00,4.14,4.295,4.1077,4.16,1562340,4.14,4.295,4.1077,4.16,1562340,0.0,1.0
GME,2020-02-21 00:00:00+00:00,4.04,4.18,3.99,4.12,1695692,4.04,4.18,3.99,4.12,1695692,0.0,1.0
GME,2020-02-24 00:00:00+00:00,3.7,3.93,3.7,3.9,3565544,3.7,3.93,3.7,3.9,3565544,0.0,1.0
GME,2020-02-25 00:00:00+00:00,3.56,3.79,3.55,3.77,4447909,3.56,3.79,3.55,3.77,4447909,0.0,1.0
GME,2020-02-26 00:00:00+00:00,3.39,3.62,3.36,3.58,4724847,3.39,3.62,3.36,3.58,4724847,0.0,1.0
GME,2020-02-27 00:00:00+00:00,3.47,3.625,3.1849,3.23,3879475,3.47,3.625,3.1849,3.23,3879475,0.0,1.0
GME,2020-02-28 00:00:00+00:00,3.6,3.72,3.34,3.34,4692187,3.6,3.72,3.34,3.34,4692187,0.0,1.0
GME,2020-03-02 00:00:00+00:00,3.83,3.85,3.39,3.6,3208428,3.83,3.85,3.39,3.6,3208428,0.0,1.0
GME,2020-03-03 00:00:00+00:00,3.63,3.89,3.5,3.88,4282454,3.63,3.89,3.5,3.88,4282454,0.0,1.0
GME,2020-03-04 00:00:00+00:00,3.77,3.83,3.46,3.71,4255045,3.77,3.83,3.46,3.71,4255045,0.0,1.0
GME,2020-03-05 00:00:00+00:00,3.96,3.99,3.59,3.7,3599427,3.96,3.99,3.59,3.7,3599427,0.0,1.0
GME,2020-03-06 00:00:00+00:00,3.92,4.07,3.76,3.84,2096802,3.92,4.07,3.76,3.84,2096802,0.0,1.0
GME,2020-03-09 00:00:00+00:00,3.7,3.97,3.5,3.59,2731506,3.7,3.97,3.5,3.59,2731506,0.0,1.0
GME,2020-03-10 00:00:00+00:00,4.23,4.26,3.8,3.94,4862719,4.23,4.26,3.8,3.94,4862719,0.0,1.0
GME,2020-03-11 00:00:00+00:00,4.14,4.25,4.0,4.14,4414097,4.14,4.25,4.0,4.14,4414097,0.0,1.0
GME,2020-03-12 00:00:00+00:00,3.98,4.04,3.48,3.7,5121617,3.98,4.04,3.48,3.7,5121617,0.0,1.0
GME,2020-03-13 00:00:00+00:00,4.59,4.65,3.845,4.13,5785635,4.59,4.65,3.845,4.13,5785635,0.0,1.0
GME,2020-03-16 00:00:00+00:00,4.37,4.57,3.9,3.93,4866196,4.37,4.57,3.9,3.93,4866196,0.0,1.0
GME,2020-03-17 00:00:00+00:00,4.23,4.65,4.11,4.4,3562164,4.23,4.65,4.11,4.4,3562164,0.0,1.0
GME,2020-03-18 00:00:00+00:00,3.77,4.25,3.5,4.1,3651670,3.77,4.25,3.5,4.1,3651670,0.0,1.0
GME,2020-03-19 00:00:00+00:00,4.19,4.2,3.55,3.71,5036367,4.19,4.2,3.55,3.71,5036367,0.0,1.0
GME,2020-03-20 00:00:00+00:00,3.76,4.08,3.65,4.08,7722194,3.76,4.08,3.65,4.08,7722194,0.0,1.0
GME,2020-03-23 00:00:00+00:00,3.81,3.86,3.5,3.58,6008371,3.81,3.86,3.5,3.58,6008371,0.0,1.0
GME,2020-03-24 00:00:00+00:00,4.16,4.21,3.8901,3.95,6805649,4.16,4.21,3.8901,3.95,6805649,0.0,1.0
GME,2020-03-25 00:00:00+00:00,4.17,4.49,4.04,4.15,3592059,4.17,4.49,4.04,4.15,3592059,0.0,1.0
GME,2020-03-26 00:00:00+00:00,4.41,4.71,4.24,4.24,6157339,4.41,4.71,4.24,4.24,6157339,0.0,1.0
GME,2020-03-27 00:00:00+00:00,4.22,5.09,4.15,4.94,7022779,4.22,5.09,4.15,4.94,7022779,0.0,1.0
GME,2020-03-30 00:00:00+00:00,3.65,4.27,3.65,4.22,3347914,3.65,4.27,3.65,4.22,3347914,0.0,1.0
GME,2020-03-31 00:00:00+00:00,3.5,3.8,3.5,3.63,2300900,3.5,3.8,3.5,3.63,2300900,0.0,1.0
GME,2020-04-01 00:00:00+00:00,3.25,3.49,3.12,3.45,4562563,3.25,3.49,3.12,3.45,4562563,0.0,1.0
GME,2020-04-02 00:00:00+00:00,2.85,3.35,2.85,3.26,4057172,2.85,3.35,2.85,3.26,4057172,0.0,1.0
GME,2020-04-03 00:00:00+00:00,2.8,2.94,2.57,2.85,3830436,2.8,2.94,2.57,2.85,3830436,0.0,1.0
GME,2020-04-06 00:00:00+00:00,3.09,3.2,2.825,2.86,3336144,3.09,3.2,2.825,2.86,3336144,0.0,1.0
GME,2020-04-07 00:00:00+00:00,3.27,3.4399,3.1,3.39,2836859,3.27,3.4399,3.1,3.39,2836859,0.0,1.0
GME,2020-04-08 00:00:00+00:00,3.41,3.6701,3.2,3.23,2883627,3.41,3.6701,3.2,3.23,2883627,0.0,1.0
GME,2020-04-09 00:00:00+00:00,3.89,4.25,3.49,3.6,5908616,3.89,4.25,3.49,3.6,5908616,0.0,1.0
GME,2020-04-13 00:00:00+00:00,4.74,4.76,4.16,4.25,6841534,4.74,4.76,4.16,4.25,6841534,0.0,1.0
GME,2020-04-14 00:00:00+00:00,5.95,6.47,5.14,5.21,13491454,5.95,6.47,5.14,5.21,13491454,0.0,1.0
GME,2020-04-15 00:00:00+00:00,5.27,5.67,4.9,5.66,7484235,5.27,5.67,4.9,5.66,7484235,0.0,1.0
GME,2020-04-16 00:00:00+00:00,5.03,5.44,4.88,5.12,3348221,5.03,5.44,4.88,5.12,3348221,0.0,1.0
GME,2020-04-17 00:00:00+00:00,4.88,5.28,4.43,5.22,5623116,4.88,5.28,4.43,5.22,5623116,0.0,1.0
GME,2020-04-20 00:00:00+00:00,5.61,5.9,4.78,4.85,6084046,5.61,5.9,4.78,4.85,6084046,0.0,1.0
GME,2020-04-21 00:00:00+00:00,4.78,5.3,4.76,5.23,4108365,4.78,5.3,4.76,5.23,4108365,0.0,1.0
GME,2020-04-22 00:00:00+00:00,4.89,5.17,4.83,5.14,2646608,4.89,5.17,4.83,5.14,2646608,0.0,1.0
GME,2020-04-23 00:00:00+00:00,4.7,4.89,4.58,4.75,2265423,4.7,4.89,4.58,4.75,2265423,0.0,1.0
GME,2020-04-24 00:00:00+00:00,4.77,4.85,4.66,4.78,2236191,4.77,4.85,4.66,4.78,2236191,0.0,1.0
GME,2020-04-27 00:00:00+00:00,5.82,5.99,4.81,4.85,7266856,5.82,5.99,4.81,4.85,7266856,0.0,1.0
GME,2020-04-28 00:00:00+00:00,5.64,6.04,5.06,5.92,5200189,5.64,6.04,5.06,5.92,5200189,0.0,1.0
GME,2020-04-29 00:00:00+00:00,6.04,6.09,5.4502,5.83,3369554,6.04,6.09,5.4502,5.83,3369554,0.0,1.0
GME,2020-04-30 00:00:00+00:00,5.73,5.975,5.64,5.87,2173309,5.73,5.975,5.64,5.87,2173309,0.0,1.0
GME,2020-05-01 00:00:00+00:00,6.05,6.18,5.45,5.65,3995312,6.05,6.18,5.45,5.65,3995312,0.0,1.0
GME,2020-05-04 00:00:00+00:00,5.48,5.93,5.4,5.84,4064828,5.48,5.93,5.4,5.84,4064828,0.0,1.0
GME,2020-05-05 00:00:00+00:00,5.39,5.63,5.3501,5.55,2105239,5.39,5.63,5.3501,5.55,2105239,0.0,1.0
GME,2020-05-06 00:00:00+00:00,4.93,5.4,4.9,5.4,3368307,4.93,5.4,4.9,5.4,3368307,0.0,1.0
GME,2020-05-07 00:00:00+00:00,4.87,4.935,4.65,4.83,2500750,4.87,4.935,4.65,4.83,2500750,0.0,1.0
GME,2020-05-08 00:00:00+00:00,4.98,5.19,4.82,4.88,2352559,4.98,5.19,4.82,4.88,2352559,0.0,1.0
GME,2020-05-11 00:00:00+00:00,4.76,4.959,4.75,4.92,1697734,4.76,4.959,4.75,4.92,1697734,0.0,1.0
GME,2020-05-12 00:00:00+00:00,4.54,4.92,4.4601,4.78,2638590,4.54,4.92,4.4601,4.78,2638590,0.0,1.0
GME,2020-05-13 00:00:00+00:00,4.21,4.54,4.07,4.54,2882127,4.21,4.54,4.07,4.54,2882127,0.0,1.0
GME,2020-05-14 00:00:00+00:00,4.13,4.19,3.96,4.15,2003097,4.13,4.19,3.96,4.15,2003097,0.0,1.0
GME,2020-05-15 00:00:00+00:00,4.22,4.45,4.041,4.05,1940342,4.22,4.45,4.041,4.05,1940342,0.0,1.0
GME,2020-05-18 00:00:00+00:00,4.58,4.63,4.36,4.4,2364172,4.58,4.63,4.36,4.4,2364172,0.0,1.0
GME,2020-05-19 00:00:00+00:00,4.44,4.75,4.37,4.58,1829778,4.44,4.75,4.37,4.58,1829778,0.0,1.0
GME,2020-05-20 00:00:00+00:00,4.43,4.69,4.335,4.5,2543545,4.43,4.69,4.335,4.5,2543545,0.0,1.0
GME,2020-05-21 00:00:00+00:00,4.44,4.65,4.4,4.45,1971885,4.44,4.65,4.4,4.45,1971885,0.0,1.0
GME,2020-05-22 00:00:00+00:00,4.18,4.49,4.13,4.46,2379029,4.18,4.49,4.13,4.46,2379029,0.0,1.0
GME,2020-05-26 00:00:00+00:00,4.42,4.61,4.33,4.34,3545692,4.42,4.61,4.33,4.34,3545692,0.0,1.0
GME,2020-05-27 00:00:00+00:00,4.69,4.71,4.355,4.57,3141654,4.69,4.71,4.355,4.57,3141654,0.0,1.0
GME,2020-05-28 00:00:00+00:00,4.33,4.76,4.3,4.75,2183553,4.33,4.76,4.3,4.75,2183553,0.0,1.0
GME,2020-05-29 00:00:00+00:00,4.06,4.42,4.05,4.33,3961723,4.06,4.42,4.05,4.33,3961723,0.0,1.0
GME,2020-06-01 00:00:00+00:00,4.13,4.355,4.02,4.12,2611608,4.13,4.355,4.02,4.12,2611608,0.0,1.0
GME,2020-06-02 00:00:00+00:00,4.18,4.308,4.06,4.27,2369399,4.18,4.308,4.06,4.27,2369399,0.0,1.0
GME,2020-06-03 00:00:00+00:00,4.44,4.52,4.2,4.24,3016875,4.44,4.52,4.2,4.24,3016875,0.0,1.0
GME,2020-06-04 00:00:00+00:00,4.47,4.72,4.37,4.44,3338913,4.47,4.72,4.37,4.44,3338913,0.0,1.0
GME,2020-06-05 00:00:00+00:00,4.14,4.41,4.09,4.29,6270895,4.14,4.41,4.09,4.29,6270895,0.0,1.0
GME,2020-06-08 00:00:00+00:00,5.01,5.1382,4.2737,4.28,10114362,5.01,5.1382,4.2737,4.28,10114362,0.0,1.0
GME,2020-06-09 00:00:00+00:00,4.96,5.0,4.5519,5.0,7990212,4.96,5.0,4.5519,5.0,7990212,0.0,1.0
GME,2020-06-10 00:00:00+00:00,5.07,5.53,4.68,4.78,10586640,5.07,5.53,4.68,4.78,10586640,0.0,1.0
GME,2020-06-11 00:00:00+00:00,4.37,4.8999,4.18,4.64,6213349,4.37,4.8999,4.18,4.64,6213349,0.0,1.0
GME,2020-06-12 00:00:00+00:00,4.72,4.78,4.39,4.6,4377105,4.72,4.78,4.39,4.6,4377105,0.0,1.0
GME,2020-06-15 00:00:00+00:00,4.69,4.77,4.42,4.5,3909012,4.69,4.77,4.42,4.5,3909012,0.0,1.0
GME,2020-06-16 00:00:00+00:00,4.64,4.95,4.51,4.95,3121266,4.64,4.95,4.51,4.95,3121266,0.0,1.0
GME,2020-06-17 00:00:00+00:00,4.76,4.831,4.5301,4.54,3592772,4.76,4.831,4.5301,4.54,3592772,0.0,1.0
GME,2020-06-18 00:00:00+00:00,4.95,4.95,4.65,4.67,3419131,4.95,4.95,4.65,4.67,3419131,0.0,1.0
GME,2020-06-19 00:00:00+00:00,4.88,5.084,4.69,4.95,7366458,4.88,5.084,4.69,4.95,7366458,0.0,1.0
GME,2020-06-22 00:00:00+00:00,4.87,4.95,4.715,4.79,3178866,4.87,4.95,4.715,4.79,3178866,0.0,1.0
GME,2020-06-23 00:00:00+00:00,4.83,4.99,4.8,4.95,3204459,4.83,4.99,4.8,4.95,3204459,0.0,1.0
GME,2020-06-24 00:00:00+00:00,4.41,4.84,4.38,4.83,2974346,4.41,4.84,4.38,4.83,2974346,0.0,1.0
GME,2020-06-25 00:00:00+00:00,4.46,4.54,4.295,4.33,2450755,4.46,4.54,4.295,4.33,2450755,0.0,1.0
GME,2020-06-26 00:00:00+00:00,4.35,4.5,4.27,4.48,3801155,4.35,4.5,4.27,4.48,3801155,0.0,1.0
GME,2020-06-29 00:00:00+00:00,4.38,4.52,4.3,4.35,2131200,4.38,4.52,4.3,4.35,2131200,0.0,1.0
GME,2020-06-30 00:00:00+00:00,4.34,4.51,4.2,4.33,3887400,4.34,4.51,4.2,4.33,3887400,0.0,1.0
GME,2020-07-01 00:00:00+00:00,4.44,4.5,4.31,4.31,2303700,4.44,4.5,4.31,4.31,2303700,0.0,1.0
GME,2020-07-02 00:00:00+00:00,4.29,4.51,4.29,4.49,1887600,4.29,4.51,4.29,4.49,1887600,0.0,1.0
GME,2020-07-06 00:00:00+00:00,4.24,4.34,4.19,4.31,2138300,4.24,4.34,4.19,4.31,2138300,0.0,1.0
GME,2020-07-07 00:00:00+00:00,4.09,4.25,4.06,4.2,2456600,4.09,4.25,4.06,4.2,2456600,0.0,1.0
GME,2020-07-08 00:00:00+00:00,4.26,4.29,4.03,4.1,2049600,4.26,4.29,4.03,4.1,2049600,0.0,1.0
GME,2020-07-09 00:00:00+00:00,4.21,4.32,4.13,4.27,1992600,4.21,4.32,4.13,4.27,1992600,0.0,1.0
GME,2020-07-10 00:00:00+00:00,4.34,4.38,4.18,4.2,1410300,4.34,4.38,4.18,4.2,1410300,0.0,1.0
GME,2020-07-13 00:00:00+00:00,4.26,4.55,4.26,4.35,4216200,4.26,4.55,4.26,4.35,4216200,0.0,1.0
GME,2020-07-14 00:00:00+00:00,4.08,4.31,4.07,4.22,2299500,4.08,4.31,4.07,4.22,2299500,0.0,1.0
GME,2020-07-15 00:00:00+00:00,4.19,4.29,4.13,4.13,1472600,4.19,4.29,4.13,4.13,1472600,0.0,1.0
GME,2020-07-16 00:00:00+00:00,4.17,4.2,4.09,4.19,1330100,4.17,4.2,4.09,4.19,1330100,0.0,1.0
GME,2020-07-17 00:00:00+00:00,3.96,4.23,3.94,4.16,3065900,3.96,4.23,3.94,4.16,3065900,0.0,1.0
GME,2020-07-20 00:00:00+00:00,3.85,4.06,3.77,3.95,3395387,3.85,4.06,3.77,3.95,3395387,0.0,1.0
GME,2020-07-21 00:00:00+00:00,4.01,4.09,3.88,3.9,3337913,4.01,4.09,3.88,3.9,3337913,0.0,1.0
GME,2020-07-22 00:00:00+00:00,4.11,4.12,3.92,4.02,2523547,4.11,4.12,3.92,4.02,2523547,0.0,1.0
GME,2020-07-23 00:00:00+00:00,4.11,4.305,4.06,4.09,3237550,4.11,4.305,4.06,4.09,3237550,0.0,1.0
GME,2020-07-24 00:00:00+00:00,4.03,4.23,4.01,4.06,2216295,4.03,4.23,4.01,4.06,2216295,0.0,1.0
GME,2020-07-27 00:00:00+00:00,4.01,4.12,3.95,4.02,2472696,4.01,4.12,3.95,4.02,2472696,0.0,1.0
GME,2020-07-28 00:00:00+00:00,3.94,4.049,3.92,3.96,4555392,3.94,4.049,3.92,3.96,4555392,0.0,1.0
GME,2020-07-29 00:00:00+00:00,4.06,4.18,3.92,3.94,2879626,4.06,4.18,3.92,3.94,2879626,0.0,1.0
GME,2020-07-30 00:00:00+00:00,4.1,4.23,3.97,4.0,2398485,4.1,4.23,3.97,4.0,2398485,0.0,1.0
GME,2020-07-31 00:00:00+00:00,4.01,4.16,3.99,4.06,1879553,4.01,4.16,3.99,4.06,1879553,0.0,1.0
GME,2020-08-03 00:00:00+00:00,4.15,4.25,3.995,4.03,2518010,4.15,4.25,3.995,4.03,2518010,0.0,1.0
GME,2020-08-04 00:00:00+00:00,4.43,4.7375,4.13,4.13,10361363,4.43,4.7375,4.13,4.13,10361363,0.0,1.0
GME,2020-08-05 00:00:00+00:00,4.63,4.76,4.245,4.5,4925697,4.63,4.76,4.245,4.5,4925697,0.0,1.0
GME,2020-08-06 00:00:00+00:00,4.43,4.655,4.3801,4.6,1901224,4.43,4.655,4.3801,4.6,1901224,0.0,1.0
GME,2020-08-07 00:00:00+00:00,4.16,4.4,4.06,4.39,3341099,4.16,4.4,4.06,4.39,3341099,0.0,1.0
GME,2020-08-10 00:00:00+00:00,4.33,4.57,4.18,4.2,4561772,4.33,4.57,4.18,4.2,4561772,0.0,1.0
GME,2020-08-11 00:00:00+00:00,4.35,4.57,4.34,4.43,3139105,4.35,4.57,4.34,4.43,3139105,0.0,1.0
GME,2020-08-12 00:00:00+00:00,4.52,4.63,4.36,4.4,3057594,4.52,4.63,4.36,4.4,3057594,0.0,1.0
GME,2020-08-13 00:00:00+00:00,4.64,4.71,4.4966,4.52,2128313,4.64,4.71,4.4966,4.52,2128313,0.0,1.0
GME,2020-08-14 00:00:00+00:00,4.75,4.83,4.545,4.6,3474692,4.75,4.83,4.545,4.6,3474692,0.0,1.0
GME,2020-08-17 00:00:00+00:00,4.63,4.78,4.555,4.78,2366436,4.63,4.78,4.555,4.78,2366436,0.0,1.0
GME,2020-08-18 00:00:00+00:00,4.81,4.87,4.435,4.61,3834840,4.81,4.87,4.435,4.61,3834840,0.0,1.0
GME,2020-08-19 00:00:00+00:00,4.72,4.84,4.64,4.8,2612583,4.72,4.84,4.64,4.8,2612583,0.0,1.0
GME,2020-08-20 00:00:00+00:00,4.61,4.68,4.51,4.62,2441184,4.61,4.68,4.51,4.62,2441184,0.0,1.0
GME,2020-08-21 00:00:00+00:00,5.03,5.6,4.595,4.6,10642591,5.03,5.6,4.595,4.6,10642591,0.0,1.0
GME,2020-08-24 00:00:00+00:00,4.87,5.13,4.56,5.1,4585366,4.87,5.13,4.56,5.1,4585366,0.0,1.0
GME,2020-08-25 00:00:00+00:00,4.98,5.25,4.88,4.88,2998678,4.98,5.25,4.88,4.88,2998678,0.0,1.0
GME,2020-08-26 00:00:00+00:00,5.11,5.22,4.9199,4.97,2779664,5.11,5.22,4.9199,4.97,2779664,0.0,1.0
GME,2020-08-27 00:00:00+00:00,5.25,5.3799,5.02,5.11,3384658,5.25,5.3799,5.02,5.11,3384658,0.0,1.0
GME,2020-08-28 00:00:00+00:00,5.39,5.565,5.215,5.3,4236926,5.39,5.565,5.215,5.3,4236926,0.0,1.0
GME,2020-08-31 00:00:00+00:00,6.68,7.15,5.69,5.77,37975999,6.68,7.15,5.69,5.77,37975999,0.0,1.0
GME,2020-09-01 00:00:00+00:00,7.65,7.82,6.77,7.3,23211046,7.65,7.82,6.77,7.3,23211046,0.0,1.0
GME,2020-09-02 00:00:00+00:00,7.71,8.05,7.11,7.8,13011113,7.71,8.05,7.11,7.8,13011113,0.0,1.0
GME,2020-09-03 00:00:00+00:00,7.82,8.45,7.24,7.88,14344502,7.82,8.45,7.24,7.88,14344502,0.0,1.0
GME,2020-09-04 00:00:00+00:00,7.65,7.92,7.17,7.78,7661994,7.65,7.92,7.17,7.78,7661994,0.0,1.0
GME,2020-09-08 00:00:00+00:00,7.7,8.28,7.48,7.55,9816620,7.7,8.28,7.48,7.55,9816620,0.0,1.0
GME,2020-09-09 00:00:00+00:00,7.35,7.99,7.31,7.96,9068082,7.35,7.99,7.31,7.96,9068082,0.0,1.0
GME,2020-09-10 00:00:00+00:00,6.23,6.95,6.19,6.65,15558278,6.23,6.95,6.19,6.65,15558278,0.0,1.0
GME,2020-09-11 00:00:00+00:00,6.09,6.33,5.87,6.26,6061190,6.09,6.33,5.87,6.26,6061190,0.0,1.0
GME,2020-09-14 00:00:00+00:00,6.91,7.0,6.43,6.8,10118972,6.91,7.0,6.43,6.8,10118972,0.0,1.0
GME,2020-09-15 00:00:00+00:00,7.09,7.26,6.685,6.86,5743489,7.09,7.26,6.685,6.86,5743489,0.0,1.0
GME,2020-09-16 00:00:00+00:00,8.68,9.04,7.03,7.03,19346508,8.68,9.04,7.03,7.03,19346508,0.0,1.0
GME,2020-09-17 00:00:00+00:00,9.2,9.77,8.41,8.57,17026720,9.2,9.77,8.41,8.57,17026720,0.0,1.0
GME,2020-09-18 00:00:00+00:00,9.47,9.77,8.91,9.2,17407513,9.47,9.77,8.91,9.2,17407513,0.0,1.0
GME,2020-09-21 00:00:00+00:00,8.75,9.6,8.38,9.35,7639806,8.75,9.6,8.38,9.35,7639806,0.0,1.0
GME,2020-09-22 00:00:00+00:00,10.56,11.1699,9.9,10.45,34752484,10.56,11.1699,9.9,10.45,34752484,0.0,1.0
GME,2020-09-23 00:00:00+00:00,10.04,10.86,9.92,10.6,10651152,10.04,10.86,9.92,10.6,10651152,0.0,1.0
GME,2020-09-24 00:00:00+00:00,9.14,9.81,9.01,9.71,7938838,9.14,9.81,9.01,9.71,7938838,0.0,1.0
GME,2020-09-25 00:00:00+00:00,10.02,10.1826,9.1,9.19,7515157,10.02,10.1826,9.1,9.19,7515157,0.0,1.0
GME,2020-09-28 00:00:00+00:00,10.09,10.26,9.55,10.16,6764323,10.09,10.26,9.55,10.16,6764323,0.0,1.0
GME,2020-09-29 00:00:00+00:00,10.35,10.65,9.93,10.0,5244339,10.35,10.65,9.93,10.0,5244339,0.0,1.0
GME,2020-09-30 00:00:00+00:00,10.2,10.7597,10.06,10.25,6079033,10.2,10.7597,10.06,10.25,6079033,0.0,1.0
GME,2020-10-01 00:00:00+00:00,9.77,10.25,9.69,10.09,4554055,9.77,10.25,9.69,10.09,4554055,0.0,1.0
